Country,latitude,longitude,SiteBdDetected,SppDet,SppTested
Germany,50.3875,9.295278,N,0,4
Germany,50.444444,9.186111,N,0,3
Germany,50.597778,9.707222,N,0,4
Germany,49.699444,8.968889,N,0,1
Germany,49.7224999999999,8.553333,D,2,6
Germany,49.8186109999999,8.84055599999999,N,0,1
Germany,49.840833,8.445,N,0,1
Germany,49.949444,8.82305599999999,D,5,5
Germany,49.986111,8.86555599999999,D,1,5
Germany,50.0625,8.79611099999999,N,0,3
Germany,50.096944,8.185833,N,0,5
Germany,50.1061109999999,8.846111,N,0,1
Germany,50.136389,9.168611,N,0,2
Germany,50.282778,8.70861099999999,N,0,2
Germany,50.3008329999999,8.32166699999999,N,0,1
Germany,50.3875,9.29527799999999,N,0,4
Germany,50.4049529999999,10.262667,D,1,1
Germany,50.4104359999999,10.251206,D,1,1
Germany,50.4444439999999,9.186111,N,0,3
Germany,50.5394999999999,10.1564169999999,D,1,1
Germany,50.5977779999999,9.70722199999999,N,0,4
Ghana,5.16,-2.39,N,0,1
Ghana,5.29,-2.64,N,0,1
Ghana,5.29,-2.64,N,0,1
Ghana,5.36666944444445,0.716669444444445,N,0,9
Ghana,5.45,-1.42,N,0,2
Ghana,5.53,-2.62,N,0,1
Ghana,6.21133333333333,-2.69475,N,0,9
Ghana,6.23,-0.56,N,0,7
Ghana,6.23,-0.55,N,0,2
Ghana,6.24,-0.55,N,0,13
Ghana,6.25285,-2.63433333333333,N,0,12
Ghana,6.58143333333333,-2.81043333333333,N,0,11
Ghana,6.61,-2.85,N,0,1
Ghana,6.69,-1.34,N,0,10
Ghana,6.75,-1.7,N,0,1
Ghana,6.83,-1.73,N,0,4
Ghana,6.83,-1.72,N,0,2
Ghana,6.84,-1.73,N,0,1
Ghana,6.84,-1.72,N,0,1
Ghana,6.84,0.42,N,0,2
Ghana,6.84,0.44,N,0,1
Ghana,6.85,0.44,N,0,1
Ghana,6.86,0.47,N,0,1
Ghana,6.93,0.48,N,0,1
Ghana,6.95,0.49,N,0,1
Ghana,8.29,-2.29,N,0,8
Ghana,8.29,-2.28,N,0,8
Ghana,8.29,-2.28,N,0,1
Ghana,10.39,-2.46,N,0,2
Ghana,10.4,-2.06,N,0,2
Guatemala,15.0665,-90.3556999999999,D,1,1
Guinea,7.6,-8.87,N,0,1
Guinea,7.6,-8.86,N,0,1
Guinea,7.6,-8.21,N,0,1
Guinea,7.66,-8.38,N,0,4
Guinea,8.14,-8.57,N,0,2
Guinea,8.14,-8.55,N,0,1
Guinea,8.51,-8.94,N,0,5
Guinea,10.75,-14.44,N,0,1
Hungary,46.8649169999999,16.14725,N,0,1
Hungary,46.8744859999999,16.140463,N,0,1
Hungary,46.90328,16.2373459999999,D,1,1
Hungary,46.90328,16.2373459999999,N,0,1
Hungary,46.909055,16.230381,N,0,1
Hungary,46.9106439999999,16.220855,N,0,1
Hungary,47.233471,17.643277,D,1,1
Hungary,47.268832,17.6949709999999,N,0,3
Hungary,47.366069,16.5008969999999,D,1,1
Hungary,48.3838179999999,21.4518139999999,N,0,2
Hungary,48.4633609999999,21.451836,N,0,1
India,9.4908,77.1361,N,0,2
India,10.1442,77.0381,N,0,1
India,11.4463,76.0789,N,0,1
Indonesia,-1.66352,121.88001,N,,
Indonesia,-1.42101,121.13778,N,,
Indonesia,-6.906944444,106.82625,N,,
Indonesia,-6.87275,106.5187222,N,,
Indonesia,-6.853361111,106.5010611,N,,
Indonesia,-6.850969444,106.9168444,N,,
Indonesia,-6.75387,106.986279999999,D,1,1
Indonesia,-6.74847999999999,106.994069999999,D,2,2
Indonesia,-6.74462,107.00445,D,2,2
Indonesia,-6.741261111,106.6496278,D,2,2
Indonesia,-6.717702778,106.8272222,N,,
Indonesia,-6.6564111111,106.7356111,N,,
Indonesia,-6.655030556,106.7502694,N,,
Indonesia,-6.629916667,106.9480139,N,,
Italy,39.126944,8.73583299999999,N,0,1
Italy,39.1302779999999,8.67055599999999,N,0,1
Italy,39.186667,8.927222,N,0,1
Italy,39.206389,8.512778,N,0,1
Italy,39.220556,8.54777799999999,N,0,1
Italy,39.2555559999999,9.348333,N,0,1
Italy,39.258056,9.383611,N,0,1
Italy,39.2852779999999,8.471111,N,0,1
Italy,39.295278,9.446111,N,0,1
Italy,39.336944,8.62749999999999,N,0,1
Italy,39.408889,8.49249999999999,N,0,1
Italy,39.438333,8.49055599999999,N,0,1
Italy,39.493889,9.405556,N,0,1
Italy,39.530833,9.604444,N,0,1
Italy,39.816667,9.489444,N,0,1
Italy,39.843611,9.454444,N,0,1
Italy,39.8888889999999,8.960278,N,0,1
Italy,39.923056,8.89833299999999,N,0,1
Italy,40.02,9.685833,N,0,1
Italy,40.043889,8.872778,N,0,1
Italy,40.045833,8.89,N,0,1
Italy,40.048333,8.872778,N,0,1
Italy,40.049444,9.666111,N,0,1
Italy,40.088056,8.89305599999999,N,0,1
Italy,40.0947219999999,8.90249999999999,N,0,1
Italy,40.139167,8.98388899999999,N,0,1
Italy,40.264167,9.417778,N,0,1
Italy,40.287222,9.506944,N,0,1
Italy,40.2875,9.499444,N,0,1
Italy,40.2875,9.50277799999999,N,0,1
Italy,40.2880559999999,9.50055599999999,N,0,1
Italy,40.3011109999999,9.551111,N,0,1
Italy,40.318333,9.60666699999999,N,0,1
Italy,40.4588889999999,9.568611,N,0,1
Italy,40.471111,9.579167,N,0,1
Italy,40.4716669999999,9.53027799999999,N,0,1
Italy,40.494722,9.53555599999999,N,0,1
Italy,40.520833,9.57583299999999,N,0,1
Italy,40.521667,9.577222,N,0,1
Italy,40.5275,9.58805599999999,N,0,1
Italy,40.5652779999999,9.6775,N,0,1
Italy,40.5780559999999,9.65388899999999,N,0,1
Italy,40.581111,9.69138899999999,N,0,1
Italy,40.581389,9.686111,N,0,1
Italy,40.7458329999999,9.36111099999999,D,1,1
Italy,40.838889,9.14305599999999,D,1,1
Italy,40.861167,9.146278,D,1,1
Italy,44.850278,7.850556,N,0,1
Italy,44.860278,7.840278,D,1,1
Italy,44.900556,7.866667,D,1,2
Italy,44.908056,7.831389,N,0,6
Italy,44.912222,7.788611,N,0,6
Italy,44.915278,7.837222,D,1,3
Italy,44.924444,7.822222,D,1,4
Italy,44.925,7.838611,N,0,1
Italy,44.928333,7.849722,N,0,3
Italy,45.481389,7.906667,N,0,1
Italy,45.491111,7.912222,N,0,7
Italy,45.496944,7.897778,N,0,6
Italy,41.732778,12.376111,N,0,1
Italy,43.225,12.912222,N,0,1
Italy,43.3997219999999,12.9580559999999,N,0,1
Italy,43.916389,11.140278,N,0,1
Italy,43.963611,12.458333,N,0,1
Italy,44.0202779999999,10.290278,N,0,1
Italy,44.026111,10.303611,N,0,1
Italy,44.026944,10.303889,N,0,1
Italy,44.038333,10.253056,N,0,1
Italy,44.0530559999999,10.293333,N,0,1
Italy,44.119444,9.773056,N,0,1
Italy,44.1536109999999,8.27916699999999,N,0,1
Italy,44.1833329999999,9.721944,N,0,1
Italy,44.2105559999999,9.6925,N,0,1
Italy,44.224722,8.230278,N,0,1
Italy,44.2899999999999,7.42805599999999,N,0,1
Italy,44.4364399999999,9.28752,N,0,1
Italy,44.456944,9.087222,N,0,1
Italy,44.53,12.24,N,0,1
Italy,44.53929,8.51629999999999,N,0,1
Italy,44.5444439999999,8.97833299999999,N,0,1
Italy,44.60273,9.19444,N,0,3
Italy,44.60542,9.19203,N,0,1
Italy,44.60624,9.18716,N,0,2
Italy,44.629722,8.755833,N,0,1
Italy,44.7428299999999,7.0753,N,0,2
Italy,44.8299999999999,12.26,N,0,1
Italy,44.8299999999999,12.26,N,0,2
Italy,44.8639999999999,7.955,N,0,2
Italy,44.8641,7.956,N,0,2
Italy,44.8686999999999,7.9557,N,0,1
Italy,44.87492,7.94787999999999,D,1,1
Italy,44.8847999999999,7.92236999999999,D,1,1
Italy,44.8853,7.92152,N,0,2
Italy,44.89134,7.92445,N,0,1
Italy,44.9013599999999,7.87462,D,1,1
Italy,46.3196599999999,8.28262999999999,N,0,1
Jamaica,17.7349,-77.2224,N,0,1
Jamaica,18.0302,-76.3671,D,2,4
Jamaica,18.0481,-76.5842,N,0,3
Jamaica,18.0533,-76.3497,D,4,5
Jamaica,18.0675,-77.8248,D,2,3
Jamaica,18.0745,-76.6919,D,3,3
Jamaica,18.0858,-76.5149,D,2,5
Jamaica,18.0922,-76.6577,D,1,2
Jamaica,18.1662,-78.0092,N,0,2
Jamaica,18.1694,-76.6808,D,1,2
Jamaica,18.1911,-76.7274,D,2,2
Jamaica,18.2639,-77.5991,D,2,5
Jamaica,18.2978,-77.7167,D,4,6
Jamaica,18.3583,-77.6508,D,3,4
Jamaica,18.3651,-77.0484,D,2,6
Jamaica,18.3691,-78.1741,D,3,4
Jamaica,18.375,-77.5466,D,2,6
Jamaica,18.4558,-77.9412,D,1,3
Jamaica,18.4588,-77.3679,N,0,1
Japan,33.7206899999999,135.400907999999,D,3,3
Japan,34.8473979999999,134.045962,D,2,2
Japan,34.9708729999999,135.255086,D,1,1
Japan,35.286465,137.116746,D,1,1
Japan,35.4704699999999,134.691517,D,1,1
Japan,35.5839199999999,139.298443999999,D,1,1
Japan,35.875843,139.843926,D,1,1
Japan,35.88870833,140.379113899999,D,1,1
Japan,35.89383,140.407694999999,D,1,1
Japan,36.1533069999999,136.221178,D,1,1
Japan,36.249392,140.070626,D,1,1
Japan,36.3312979999999,139.604352,D,1,1
Japan,36.598309,138.192989,D,1,1
Japan,37.0970629999999,138.621543,D,1,1
Japan,37.4095969999999,140.330139,D,1,1
Japan,37.9356659999999,139.343092,D,1,1
Japan,37.9356659999999,139.343092,D,1,1
Japan,38.073284,140.182855999999,D,1,1
Japan,38.705849,140.366277,D,1,1
Japan,38.7114649999999,141.11944,D,1,1
Japan,40.0107769999999,139.949203,D,1,1
Japan,32.237544,130.803122,D,2,2
Japan,33.277614,130.280192,D,1,1
Japan,33.282549,130.186107999999,D,3,3
Japan,26.144452,127.766966999999,D,1,1
Japan,26.1774829999999,127.803687,D,1,1
Japan,26.549872,128.106897,D,1,1
Japan,26.5915469999999,127.977316,D,1,1
Japan,26.668602,128.120636999999,D,2,2
Japan,26.7503509999999,128.196627,D,2,2
Japan,32.907839,132.847547999999,D,1,1
Kazakhstan,43.2612,76.9654,N,0,1
Kyrgyzstan,42.681,74.657,D,1,1
Kyrgyzstan,42.728,74.678,D,2,2
Kyrgyzstan,42.794,74.76,D,1,1
Laos,20.23253,103.21084,N,,
Laos,20.25995,103.19661,N,,
Laos,17.62527778,105.7173056,N,,
Laos,17.62536111,105.7186944,N,,
Laos,17.64433333,105.73675,N,,
Laos,20.86888889,101.0552778,D,3,3
Laos,14.04297222,106.1250278,N,,
Laos,16.94211111,106.0585,N,,
Laos,16.94347222,106.0574167,N,,
Laos,16.95041667,105.8967778,N,,
Laos,16.95652778,106.0676667,N,,
Laos,16.95863889,106.0499722,N,,
Laos,16.95872222,106.0682778,N,,
Laos,16.95944444,106.0494722,N,,
Laos,16.96,106.0678611,N,,
Laos,16.96002778,106.0471111,N,,
Laos,16.96102778,106.0473611,N,,
Laos,16.96238889,106.0485278,N,,
Laos,16.96316667,106.0466111,N,,
Laos,16.965,105.8118056,N,,
Laos,16.96505556,105.8122222,N,,
Laos,16.9670556,105.8136944,N,,
Laos,16.96791667,105.8167778,N,,
Laos,16.96916667,105.8117222,N,,
Laos,16.97183333,106.1665833,N,,
Laos,16.97647222,106.1721111,N,,
Laos,16.98022222,105.8065556,N,,
Laos,16.98838889,105.8098611,N,,
Laos,17.01180556,106.2201389,N,,
Laos,17.02261111,106.1676667,N,,
Laos,17.03013889,106.0178056,N,,
Laos,17.04430556,106.1220278,N,,
Laos,17.04444444,106.1262222,N,,
Laos,17.0478944,106.1278889,N,,
Laos,17.05272222,106.13875,N,,
Laos,18.040833,102.6372,N,,
Liberia,5.4,-7.73,N,0,1
Liberia,7.45,-10.69,N,0,2
Liberia,7.52,-8.51,N,0,1
Malaysia,5.956191667,116.6665639,N,,
Malaysia,6.008611111,116.5427694,D,2,2
Malaysia,6.045991667,116.5973861,N,,
Mexico,29.7266699999999,-114.71333,N,0,1
Mexico,30.2627799999999,-115.25917,N,0,1
Mexico,23.472056,-109.809083,D,1,1
Mexico,27.108083,-112.927306,D,1,1
Mexico,27.137472,-112.905056,D,1,1
Mexico,27.173917,-112.881111,D,1,1
Mexico,27.178528,-112.860444,D,1,1
Mexico,27.2980559999999,-113.10222,N,0,1
Mexico,16.55542,-94.1661399999999,N,0,2
Mexico,23.8318499999999,-104.91143,N,0,1
Mexico,23.98,-104.9913,N,0,1
Mexico,19.0888199999999,-99.1482199999999,N,0,1
Mexico,19.2833299999999,-99.08333,N,0,1
Mexico,19.2902799999999,-99.10389,N,0,1
Mexico,19.315,-99.1899999999999,D,1,1
Mexico,19.41667,-99.1833299999999,N,0,1
Mexico,16.81972,-99.7116999999999,N,0,1
Mexico,16.8197219999999,-99.7116699999999,N,0,1
Mexico,17.12722,-98.6519399999999,D,1,1
Mexico,17.17,-99.5875,N,0,1
Mexico,17.29111,-100.28111,D,1,2
Mexico,22.1097199999999,-104.139439999999,N,0,1
Mexico,19.046667,-99.875,N,0,2
Mexico,19.073333,-98.688333,D,1,1
Mexico,19.1986099999999,-99.84,N,0,1
Mexico,19.3022199999999,-99.3883299999999,N,0,1
Mexico,19.36455,-98.677517,N,0,1
Mexico,19.373333,-98.656667,D,2,3
Mexico,19.437567,-100.17805,N,0,1
Mexico,19.58278,-99.7605599999999,N,0,1
Mexico,19.58333,-99.4166699999999,D,1,1
Mexico,19.623767,-97.031033,N,0,1
Mexico,19.73194,-99.83583,N,0,1
Mexico,19.8383299999999,-99.86167,D,1,2
Mexico,19.84917,-99.8502799999999,N,0,1
Mexico,20.01,-99.94889,D,1,3
Mexico,20.01,-99.94556,D,2,3
Mexico,20.01056,-99.94889,N,0,1
Mexico,20.01056,-99.74944,N,0,1
Mexico,20.0116699999999,-99.94889,N,0,2
Mexico,20.0361109999999,-100.02222,N,0,2
Mexico,20.0394399999999,-100.02639,N,0,2
Mexico,20.188333,-99.746667,D,1,1
Mexico,19.66861,-100.27806,D,1,1
Mexico,19.66861,-100.278049999999,D,1,2
Mexico,18.50167,-99.00139,N,0,1
Mexico,18.50194,-99.00194,D,1,1
Mexico,16.19389,-97.11333,N,0,2
Mexico,16.19639,-97.12389,N,0,1
Mexico,16.5819,-96.1054,D,2,2
Mexico,17.14167,-96.17556,N,0,1
Mexico,17.19417,-96.6313899999999,D,1,1
Mexico,17.19556,-96.63778,N,0,1
Mexico,17.4772199999999,-96.5122199999999,N,0,1
Mexico,17.48028,-96.50722,N,0,1
Mexico,18.00806,-96.27222,N,0,1
Mexico,18.00944,-96.32222,N,0,1
Mexico,18.3027,-97.0644,D,1,1
Mexico,18.31285,-97.5527,N,0,2
Mexico,18.3239,-97.01,D,1,1
Mexico,19.3666699999999,-97.3499999999999,D,1,1
Mexico,19.3667,-97.38333,N,0,1
Mexico,19.41667,-97.4,N,0,1
Mexico,17.9913899999999,-92.9724999999999,N,0,2
Mexico,22.9317999999999,-99.5862,N,0,1
Mexico,22.9412999999999,-97.9882999999999,N,0,1
Mexico,23.27318,-98.08278,N,0,1
Mexico,23.6108499999999,-99.20703,N,0,1
Mexico,23.61963,-99.27137,N,0,1
Mexico,23.6204,-99.7072799999999,N,0,1
Mexico,15.87,-97.003333,D,1,1
Mexico,18.3733299999999,-95.128889,N,0,4
Mexico,18.715,-97.341667,D,1,1
Mexico,18.843333,-97.03,D,1,1
Mexico,19.064867,-99.313567,N,0,1
Mexico,19.065,-99.313333,D,1,1
Mexico,19.070317,-99.3405,N,0,1
Mexico,22.93352,-103.636219999999,N,0,6
Mexico,19.76417,-100.29722,N,0,1
Mexico,20.0333,-100.216669999999,D,1,1
Mongolia,47.81325,101.547083,N,,
Mongolia,45.623661,99.261303,N,,
Mongolia,45.707,97.221806,N,,
Mongolia,45.7139,97.197231,N,,
Morocco,32.6035259684245,-9.06405104873078,N,0,1
Morocco,32.8976782979692,-5.30858439548527,N,0,1
Morocco,32.9031783042359,-5.29886066169297,N,0,1
Morocco,32.9455745034157,-5.41628239113892,N,0,1
Morocco,34.0121453696292,-6.70277424147137,N,0,1
Morocco,34.0230008228816,-6.70277401386023,N,0,2
Morocco,34.0305786683734,-6.59211301496949,N,0,2
Morocco,34.055905655604,-6.40838133993678,N,0,1
Morocco,34.0567885833718,-4.16501775615233,N,0,1
Morocco,34.0708931631213,-4.11446193346113,N,0,1
Morocco,34.0736907373688,-4.13297601761582,N,0,1
Morocco,34.0773515479431,-4.14567230992429,N,0,2
Morocco,34.0829892481951,-4.1561097087196,N,0,1
Morocco,34.0839167774582,-4.14373393620132,N,0,2
Morocco,34.0849958683664,-4.11066889682896,N,0,1
Morocco,34.0871282708867,-4.19197753841501,N,0,2
Morocco,34.1059212798409,-4.16384784235584,N,0,1
Morocco,34.1832165970021,-6.42573215100853,N,0,1
Morocco,34.1943830863354,-6.59103381111365,N,0,1
Morocco,34.2031373433007,-6.33930002825726,N,0,2
Morocco,34.2080638183579,-6.63045923996153,N,0,1
Morocco,34.2088116980415,-6.30983501101827,N,0,1
Morocco,34.2517726515986,-6.24456751728749,N,0,1
Morocco,34.2833784298524,-6.47291175470688,N,0,1
Morocco,34.2833784298524,-6.47291175470688,N,0,1
Morocco,34.8612548059464,-4.4581846847403,N,0,1
Morocco,34.8709239539372,-4.54895152456674,N,0,1
Morocco,34.8748334444928,-4.55910122329743,N,0,1
Morocco,34.937717603562,-4.62815216974207,N,0,1
Morocco,34.9396013072295,-4.62954710003841,N,0,1
Morocco,34.965476910431,-5.36572378744738,N,0,1
Morocco,35.0098691495442,-4.93905126662227,N,0,2
Morocco,35.0256193991489,-5.01471767128999,N,0,2
Morocco,35.0380389982482,-6.02924800988308,D,1,1
Morocco,35.0438707120248,-6.0461555820386,D,2,2
Morocco,35.1334241318767,-5.36281600266304,N,0,1
Morocco,35.2384693454511,-5.18339714779684,N,0,1
Morocco,35.2384693454511,-5.18339714779684,N,0,1
Morocco,35.2414012917216,-5.17428944866029,N,0,1
Morocco,35.2507915003448,-5.16795742649707,N,0,1
Morocco,35.2698979951555,-5.42849268657521,N,0,1
Morocco,35.318710267775,-5.49687582131369,N,0,2
Morocco,35.3256217020085,-5.62753446660352,N,0,1
Morocco,35.3506284212837,-5.55409122235934,N,0,1
Morocco,35.3676359988715,-5.58332699058003,N,0,1
Morocco,35.3850334055368,-5.51690470480482,N,0,1
Morocco,35.3918678456635,-5.24214021629302,N,0,2
Morocco,35.4335564891368,-5.44425918703332,N,0,1
Morocco,35.5358515995261,-5.38617737578574,D,1,1
Morocco,35.5515712732493,-5.56307787722994,N,0,1
Morocco,35.8242863964372,-5.84472297937221,N,0,1
Morocco,35.8902075586308,-5.39956116350202,N,0,2
Myanmar,17.04019444,96.09738889,N,,
Myanmar,17.041,96.09830556,N,,
Myanmar,17.04102778,96.09738889,N,,
Myanmar,17.04141667,96.09644444,N,,
Myanmar,17.04286111,96.10397222,N,,
Myanmar,17.04430556,96.10494444,N,,
Myanmar,17.04438889,96.10655556,N,,
Myanmar,17.04619444,96.09336111,N,,
Myanmar,17.04813889,96.09483333,N,,
Netherlands,50.7533806,5.29994999999999,N,0,1
Netherlands,50.7579361,5.29962219999999,N,0,2
Netherlands,50.7797083,5.2809472,N,0,1
Netherlands,50.7856722,5.2730639,N,0,2
Netherlands,50.7956444,5.35417499999999,N,0,2
Netherlands,50.8001944,5.33730279999999,N,0,2
Netherlands,50.8071167,5.19432779999999,N,0,1
Netherlands,50.8151833,5.3181028,N,0,1
Netherlands,50.8331444,5.2399389,N,0,2
Netherlands,50.8479194,5.2058806,N,0,2
Netherlands,50.8595333,5.4246778,N,0,1
Netherlands,50.8665139,5.42496389999999,N,0,1
Netherlands,50.8815999999999,5.41357219999999,D,1,1
Netherlands,50.8824333,5.42128329999999,N,0,1
Netherlands,50.9313111,5.31911939999999,D,1,2
Netherlands,50.94095,5.1715,N,0,1
Netherlands,50.9410166999999,5.1747889,N,0,1
Netherlands,50.9412694,5.1759361,N,0,1
Netherlands,50.9421028,5.1659167,N,0,1
Netherlands,50.9429639,5.1713528,N,0,1
Netherlands,50.9469944,5.41533059999999,N,0,1
Netherlands,50.9534667,5.21590829999999,N,0,1
Netherlands,50.9725305999999,5.1759361,N,0,1
Netherlands,50.9790471999999,5.6220667,N,0,1
Netherlands,50.9833332999999,5.3833333,N,0,1
Netherlands,51.0079306,5.5844167,N,0,1
Netherlands,51.0132667,5.6508444,D,1,2
Netherlands,51.0234972,5.7065833,N,0,1
Netherlands,51.0333305999999,5.69901109999999,N,0,1
Netherlands,51.0684361,5.5312,N,0,1
Netherlands,51.0808333,5.2240639,N,0,1
Netherlands,51.1170972,5.44834439999999,N,0,3
Netherlands,51.1203138999999,5.53895279999999,N,0,2
Netherlands,51.1281943999999,5.5175222,N,0,1
Netherlands,51.1290111,5.46047499999999,N,0,1
Netherlands,51.2141305999999,4.2535417,N,0,2
Nigeria,7.329972,11.585,D,3,8
Nigeria,7.083472,11.064167,N,0,1
Nigeria,7.086111,11.066639,N,0,3
Nigeria,7.088056,11.078083,N,0,2
Nigeria,7.088361,11.085167,N,0,1
Nigeria,7.098139,11.055444,N,0,1
Nigeria,7.115167,11.026611,N,0,1
Pakistan,30.61333333,67.02833333,N,0,1
Pakistan,36,74.533,N,0,1
Pakistan,36.033,74.566,N,0,1
Panama,8.66666999999999,-80.62139,D,40,47
Panama,8.705932,-82.232784,D,,
Panama,8.869444,-82.566806,D,1,1
Panama,8.436706,-80.595983,D,,
Panama,8.643111,-80.072631,D,,
Panama,8.669036,-80.593166,D,,
Panama,8.733334,-80.65418,D,,
Panama,8.975527,-80.556932,D,,
Panama,8.681904,-79.928813,D,,
Panama,8.743835,-79.951362,D,,
Panama,8.67502999999999,-79.92756,D,,
Panama,8.93889,-78.46228,N,0,1
Panama,9.67519,-79.659,D,1,1
Papua New Guinea,-9.44666667,147.185,N,,
Papua New Guinea,-5.455,150.1083333,N,,
Papua New Guinea,-5.40833333,151.1383333,N,,
Papua New Guinea,-5.3083333,151.075,N,,
Papua New Guinea,-5.27,151.4466666,N,,
Papua New Guinea,-9.40778,147.169722,N,0,1
Papua New Guinea,-5.43693999999999,150.0875,N,0,3
Papua New Guinea,-5.34583,151.13417,N,0,7
Papua New Guinea,-5.28749999999999,151.06806,N,0,1
Papua New Guinea,-5.22555999999999,151.38,N,0,1
Peru,-13.86782,-71.2033899999999,D,1,1
Peru,-13.85802,-71.1969699999999,D,1,1
Peru,-13.8431099999999,-71.1224399999999,D,1,1
Peru,-13.79763,-71.06515,D,1,1
Peru,-13.7632499999999,-71.0799899999999,D,1,1
Peru,-13.75184,-71.0881899999999,D,1,1
Peru,-13.48118,-75.079655,D,1,1
Peru,-13.445375,-75.023188,D,1,1
Peru,-13.34623,-74.217847,D,1,1
Peru,-13.33645,-74.137862,D,1,1
Peru,-13.331882,-74.860308,D,1,1
Peru,-13.329974,-74.155954,D,1,1
Peru,-13.32933,-74.118166,D,1,1
Peru,-13.328093,-74.235679,D,1,1
Peru,-13.304138,-74.781429,D,1,1
Peru,-13.291504,-74.48056,D,1,1
Peru,-13.289975,-74.649743,D,1,1
Peru,-13.288594,-74.547997,D,1,1
Peru,-13.287956,-74.449133,D,1,1
Peru,-13.282576,-74.077285,D,1,1
Peru,-13.276704,-74.427104,D,1,1
Peru,-13.274694,-74.343436,D,1,1
Peru,-13.193613,-74.04894,D,1,1
Peru,-13.13333,-69.6,N,,
Peru,-13.053822,-73.950679,D,1,1
Peru,-13.033679,-73.902979,N,0,1
Peru,-12.96498,-72.66568,N,,
Peru,-12.78926,-71.39175,D,,
Peru,-11.27665,-74.64673,N,,
Peru,-10.54556,-75.35835,N,,
Peru,-10.18825,-75.57519,N,,
Peru,-10.04908,-75.54059,N,,
Peru,-9.32867,-76.02715,D,,
Peru,-9.05734,-75.66543,N,,
Peru,-8.59656,-76.08714,N,,
Peru,-8.32561,-74.59022,N,,
Peru,-7.79222,-77.59583,D,1,1
Peru,-6.72453,-76.25318,N,,
Peru,-6.4585,-76.34968,N,,
Peru,-6.4578,-76.30843,D,,
Peru,-6.43118,-76.30882,N,,
Peru,-6.38493,-76.51527,N,,
Peru,-6.38332999999999,-77.4833299999999,N,0,4
Peru,-4.17703,-73.15365,N,,
Peru,-3.9586,-73.375,N,,
Peru,-3.75067,-73.33228,N,,
Peru,-3.75067,-73.28228,N,,
Peru,-3.68572,-73.2835,D,,
Philippines,15.742333,121.5925,N,,
Philippines,14.32733333,120.9573333,N,,
Philippines,20.47,121.991,N,,
Philippines,14.2323333,120.6575,D,3,3
Philippines,14.03936667,122.78655,D,1,1
Philippines,14.158325,121.2227972,N,,
Philippines,14.32496944,120.9597361,N,,
Philippines,10.67789167,124.6426,N,,
Philippines,10.74388,124.8,N,,
Philippines,14.8671,121.9437833,N,,
Philippines,6.977067,122.067383,N,0,1
Philippines,6.99223333,122.0604333,N,0,1
Philippines,8.222388889,125.932444,N,,
Portugal,39.4992999999999,-7.89792,D,1,1
Portugal,40.2998413,-7.68917662,D,1,1
Portugal,40.3262803,-7.6089081,D,1,1
Portugal,40.3359527,-7.59255553,D,1,1
Portugal,40.3443694,-7.71461946,D,1,1
Portugal,40.3444302,-7.72262229,D,1,1
Portugal,40.3450579,-7.69815665,D,1,1
Portugal,40.3950955,-7.50843042,D,1,1
Portugal,40.4936361,-7.5298916,D,1,1
Puerto Rico,17.93454,-66.9471,N,0,2
Puerto Rico,17.95433,-66.84838,N,0,2
Puerto Rico,17.95473,-66.8508,N,0,1
Puerto Rico,17.96567,-66.81408,N,0,2
Puerto Rico,18.03769,-66.34582,N,0,4
Puerto Rico,18.079483,-66.0349719999999,D,6,6
Puerto Rico,18.081281,-65.9895439999999,N,0,1
Puerto Rico,18.088508,-67.9359139999999,N,0,1
Puerto Rico,18.0916,-66.034233,D,4,7
Puerto Rico,18.116892,-65.5617859999999,N,0,2
Puerto Rico,18.135083,-66.358022,N,0,2
Puerto Rico,18.1445499999999,-66.9800999999999,D,2,3
Puerto Rico,18.15238,-66.5549,D,2,2
Puerto Rico,18.172367,-66.358022,D,5,6
Puerto Rico,18.173231,-66.772531,D,2,2
Puerto Rico,18.210536,-67.1381439999999,N,0,2
Puerto Rico,18.3005999999999,-65.7853889999999,D,5,9
Puerto Rico,18.301867,-65.794583,D,3,4
Puerto Rico,18.35718,-66.53706,D,1,1
Puerto Rico,18.3694139999999,-66.18205,N,0,1
Puerto Rico,18.406644,-66.041414,N,0,3
Puerto Rico,18.40677,-66.73087,D,1,6
Puerto Rico,18.4115779999999,-66.094417,N,0,1
Puerto Rico,18.431847,-66.2006439999999,N,0,2
Puerto Rico,18.46767,-66.91843,N,0,3
Romania,46.17708,24.97247,D,1,1
Romania,46.17708,24.97247,N,0,2
Romania,46.23104,24.79509,D,1,1
Romania,46.35984,23.37932,N,0,1
Romania,46.41,25.808,N,0,3
Romania,46.42344,25.13535,N,0,1
Romania,46.47116,22.81823,N,0,1
Romania,46.48311,22.59726,D,1,2
Romania,46.49035,22.55746,N,0,1
Romania,46.51376,22.6717,D,2,2
Romania,46.58287,22.69917,D,1,1
Sao Tome and Principe,0.27568,6.60412,D,1,1
Sao Tome and Principe,0.28145,6.5908,D,1,1
Sao Tome and Principe,0.28638,6.57027,D,1,1
Sao Tome and Principe,0.28821,6.61307,D,1,1
Sao Tome and Principe,0.28848,6.62404,D,1,1
Sao Tome and Principe,0.28978,6.61162,N,0,1
Sao Tome and Principe,0.29245,6.5673,N,0,1
Sao Tome and Principe,0.29613,6.63805,D,1,1
Sao Tome and Principe,0.30234,6.73228,D,2,2
